Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age,continent
Gabon,Under-five mortality rate,Male,2005,79.7398895451233,,Deaths per 1000 live births,Normal value,,68.1820096851133,94.0855241707931,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2006,77.451663090274,,Deaths per 1000 live births,Normal value,,66.0127201031479,91.0552578185196,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2007,74.852078508959,,Deaths per 1000 live births,Normal value,,63.3430674431791,88.0627515183513,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2008,72.1067653973837,,Deaths per 1000 live births,Normal value,,60.6382239431042,85.1159102723392,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2009,69.3621321555069,,Deaths per 1000 live births,Normal value,,57.3758252689482,82.8092354082256,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2010,66.5121098297478,,Deaths per 1000 live births,Normal value,,54.12240421007,80.6485756449295,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2011,64.11147561469,,Deaths per 1000 live births,Normal value,,50.8392627466148,78.9822775775912,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2012,61.6052690763835,,Deaths per 1000 live births,Normal value,,47.6062354025402,77.7083411517834,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2013,59.1979669885399,,Deaths per 1000 live births,Normal value,,44.5687146201037,76.8057959604666,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2014,56.880234219558,,Deaths per 1000 live births,Normal value,,41.6347910493679,76.0234611047532,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2015,54.2825946075869,,Deaths per 1000 live births,Normal value,,38.4483366494403,75.165275933822,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2016,51.3692326802013,,Deaths per 1000 live births,Normal value,,35.1590816268172,73.6346702591586,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2017,49.4371825339421,,Deaths per 1000 live births,Normal value,,32.8825220840501,73.6772153290377,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2018,47.7478883690312,,Deaths per 1000 live births,Normal value,,30.8594927204573,73.7774488387248,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Male,2019,46.5523353192679,,Deaths per 1000 live births,Normal value,,29.1224888888154,74.3699060740092,,,,,,,,,,Total,Africa
Gabon,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2012,36.9,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012,,,,,,Under 5 years old,Africa
Gabon,Under-five mortality rate,Total,2000,83.9518309290333,,Deaths per 1000 live births,Normal value,,72.5474288771025,98.8157210029036,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2001,82.3323131445644,,Deaths per 1000 live births,Normal value,,71.0904874306367,97.1290212403157,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2002,80.5439130631465,,Deaths per 1000 live births,Normal value,,69.4038208100238,94.9161803224068,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2003,78.6339637302447,,Deaths per 1000 live births,Normal value,,67.5382379479673,92.6156054444442,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2004,76.5281287500878,,Deaths per 1000 live births,Normal value,,65.6109674634854,90.1446510449345,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2005,74.3013215728208,,Deaths per 1000 live births,Normal value,,63.5211910265705,87.3459221274756,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2006,72.185200581847,,Deaths per 1000 live births,Normal value,,61.5142247404825,84.5683611884577,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2007,69.5954162783862,,Deaths per 1000 live births,Normal value,,59.020041581371,81.6579853487503,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2008,66.9110416425747,,Deaths per 1000 live births,Normal value,,56.3510946815618,79.0293064276447,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2009,64.2793779204322,,Deaths per 1000 live births,Normal value,,53.2741702878505,76.5433845971224,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2010,61.5626122503168,,Deaths per 1000 live births,Normal value,,50.1853025808765,74.3610672013861,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2011,59.2499358648092,,Deaths per 1000 live births,Normal value,,47.04503884194,72.9241420892993,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2012,56.8508303929707,,Deaths per 1000 live births,Normal value,,44.0890828034316,71.5489480901297,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2013,54.5744185927727,,Deaths per 1000 live births,Normal value,,41.12238080029,70.6663496197262,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2014,52.2728252478685,,Deaths per 1000 live births,Normal value,,38.3332725097329,69.7778422130477,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2015,49.8320594941273,,Deaths per 1000 live births,Normal value,,35.3011846699831,68.9358782642033,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2016,46.9758010860957,,Deaths per 1000 live births,Normal value,,32.1379313412786,67.2320818975355,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2017,45.1071228621129,,Deaths per 1000 live births,Normal value,,30.0436817283617,67.1540664719332,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2018,43.558629240498,,Deaths per 1000 live births,Normal value,,28.1729215036852,67.1007052788956,,,,,,,,,,Total,Africa
Gabon,Under-five mortality rate,Total,2019,42.4601517985182,,Deaths per 1000 live births,Normal value,,26.5951439796469,67.8189325040027,,,,,,,,,,Total,Africa
Gabon,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2008,70.1,Units,%,Reported,Free,,,,,,"Évaluation finale Quatrième Round du Fonds mondial de lutte contre le Sida; la Tuberculose et le Paludisme "" Composante Paludisme "" 2008",,,,,,Total,Africa
Gabon,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2012,36.1,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012,,,,,,Total,Africa
Gabon,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2012,38.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012,,,,,,Under 5 years old,Africa
Gambia,Under-five mortality rate,Female,2000,105.422893750212,,Deaths per 1000 live births,Normal value,,95.7598284164284,116.309401837848,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2001,100.852266051065,,Deaths per 1000 live births,Normal value,,91.5100838906628,111.487239337524,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2002,96.3751094189855,,Deaths per 1000 live births,Normal value,,87.4437153699071,106.572454269474,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2003,92.0314709096435,,Deaths per 1000 live births,Normal value,,83.4012281278981,101.815459074553,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2004,87.9245494343862,,Deaths per 1000 live births,Normal value,,79.3767317265646,97.2520481476991,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2005,83.9520325324318,,Deaths per 1000 live births,Normal value,,75.6320952286672,93.0755498473844,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2006,80.1821570400362,,Deaths per 1000 live births,Normal value,,72.095801534485,88.9451003840696,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2007,76.6215945650057,,Deaths per 1000 live births,Normal value,,68.6583124451504,85.2342413375296,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2008,73.2471647773796,,Deaths per 1000 live births,Normal value,,65.4956619990466,81.6951946289366,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2009,70.1320167075239,,Deaths per 1000 live births,Normal value,,62.5251037949067,78.37607398168,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2010,67.20936457128,,Deaths per 1000 live births,Normal value,,59.6974099416385,75.3308383325845,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2011,64.4159264945391,,Deaths per 1000 live births,Normal value,,57.0950248372019,72.4160598722485,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2012,61.7975015412419,,Deaths per 1000 live births,Normal value,,54.5900899381997,69.6575284947564,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2013,59.3410685614051,,Deaths per 1000 live births,Normal value,,52.1930770820316,67.1585296401999,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2014,56.9682504270993,,Deaths per 1000 live births,Normal value,,49.8696079703377,64.8089019932899,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2015,54.7205848677721,,Deaths per 1000 live births,Normal value,,47.6006056728497,62.6328668664636,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2016,52.6114673402916,,Deaths per 1000 live births,Normal value,,45.396090101731,60.6413645308205,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2017,50.6119877993622,,Deaths per 1000 live births,Normal value,,43.1947379755935,58.9494305109249,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2018,48.7028942870528,,Deaths per 1000 live births,Normal value,,41.1782696098614,57.3263838660908,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Female,2019,46.8541909733831,,Deaths per 1000 live births,Normal value,,39.0823296998407,55.8307374080146,,,,,,,,,,Total,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2000,15.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2006,50.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2005-2006,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2010,32.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2013,46.6,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2017,61.9,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2017,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2018,56.1,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2018,,,,,,Under 5 years old,Africa
Gambia,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2010,26.1,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,15 to 49 years old,Africa
Gambia,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2013,45.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,15 to 49 years old,Africa
Gambia,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2017,68.5,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2017,,,,,,15 to 49 years old,Africa
Gambia,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2018,52.4,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2018,,,,,,15 to 49 years old,Africa
Gambia,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2020,44.2,Units,%,Reported,Free,,,,,,The Gambia Demographic and Health Survey 2019-20: Key Indicators Report. Banjul; The Gambia and Rockville; Maryland; USA: The Gambia Bureau of Statistics; Ministry of Health; and ICF,,,,,,15 to 49 years old,Africa
Gambia,Under-five mortality rate,Male,2000,119.310386026148,,Deaths per 1000 live births,Normal value,,108.459438203907,131.270009992454,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2001,114.351790404281,,Deaths per 1000 live births,Normal value,,103.746078678255,126.020821489649,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2002,109.581726542737,,Deaths per 1000 live births,Normal value,,99.294901431724,120.700168240047,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2003,105.031903781573,,Deaths per 1000 live births,Normal value,,95.0096305924772,115.683722449278,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2004,100.554928668915,,Deaths per 1000 live births,Normal value,,90.8645395342399,110.88331923795,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2005,96.2774385331186,,Deaths per 1000 live births,Normal value,,86.8703495734182,106.336084688255,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2006,92.2862388243996,,Deaths per 1000 live births,Normal value,,83.0461963949655,102.109437903857,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2007,88.4401942129259,,Deaths per 1000 live births,Normal value,,79.4870220318939,98.1254435633416,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2008,84.847373920848,,Deaths per 1000 live births,Normal value,,76.0250179984537,94.3435862776452,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2009,81.5029615164662,,Deaths per 1000 live births,Normal value,,72.7209802494882,90.9017367969652,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2010,78.3879375029329,,Deaths per 1000 live births,Normal value,,69.7196756850715,87.6431988140144,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2011,75.4040202867528,,Deaths per 1000 live births,Normal value,,66.8365258382808,84.5583540204611,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2012,72.6050892491045,,Deaths per 1000 live births,Normal value,,64.1727811623572,81.6809321958773,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2013,69.9182846568872,,Deaths per 1000 live births,Normal value,,61.5488848766509,78.9387166786815,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2014,67.4271414700645,,Deaths per 1000 live births,Normal value,,59.1042161924778,76.4439531032331,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2015,65.0242372978651,,Deaths per 1000 live births,Normal value,,56.6620168998651,74.2726666040709,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2016,62.7271846685818,,Deaths per 1000 live births,Normal value,,54.1890058362957,72.2874589249698,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2017,60.4787869974832,,Deaths per 1000 live births,Normal value,,51.7529952074044,70.3762500357286,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2018,58.3522582912574,,Deaths per 1000 live births,Normal value,,49.3943166656332,68.5887353238152,,,,,,,,,,Total,Africa
Gambia,Under-five mortality rate,Male,2019,56.3502167825357,,Deaths per 1000 live births,Normal value,,47.2220080666625,67.2040734055855,,,,,,,,,,Total,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2000,14.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2006,49.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2005-2006,,,,,,Under 5 years old,Africa
Gambia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2010,34.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,Under 5 years old,Africa
